 California
 Cebu
 Florida
 Long.84.2 - Lat.25.1
Nossi-Be
Nossi-Be,
Nossi-B‚
Nossibe,
Nosso Fali,
Nossy Be,
Nossy Tanikely,
Nosy Bay,
Nosy Be
Nosy Be,
Nosy Komba,
Nosy Satrana Island,
Nosy Tanga
Nosy Tanga,
Nosy Tanikely,
Nosy Tanya,
Nosy be,
Not Cited
NoumTa,
Noumea
Noumea Bay,
Noumea Harbor,
Noumea,
Noumea, South,
Nova Bank
Novema,
Novgorod,
Novogorod,
Nr Yosu,
Nr. Palau Pacific Resort,
Nu Ka Hiva,
Nuevo Leon
Nugegoda,
Nuguri Reef,
Nuguri or Tumbatu Reef,
Nuka Hiva Island,
Nuka Hiva,
Nuku Hiva Island,
Nuku Hiva,
Nuku'alofa Bay
Nuku'alofa Bay,
Nukualafa,
Nukualofa Bay,
Nukualofa,
Nukunukumotu Id.,
Nukus Hiva,
Numea,
Nusa Penida,
Nusa Tenggara,
Nyarit,
Nyika Hiva,
Oahu
Oahu,
Oahu, Hawaii,
Oahu, Hawaiian Islands,
Oaxaca
Oaxaca,
Oaxaco,
Oban
Obbia,
Oberbayern,
Obergon,
Obhur,
Obja
Ocean Beach,
Ocean Park Beach,
Ocean grove,
Ocho Rios
Ocho Rios,
Oddu Atoll,
Off  west side of Coronados Island
Off Aden,
Off Alabama Coast
Off Amanie,
Off An Peng Island
Off An Ping Island,
Off Anse d'Arlets,
Off Archipelago Tuscana,
Off Avcona,
Off Balabac,
Off Barcellona,
Off Beira,
Off Bohol Island,
Off Bolo Point,
Off Cabo Verde Islands,
Off Cabo,
Off Callao,
Off Campeche Banks,
Off Canries,
Off Canterbury,
Off Cap Solomon,
Off Cape Coast,
Off Cape Province
Off Cape Ras Haffun,
Off Cape Ras Hafun,
Off Cape Vincent,
Off Capetown,
Off Cebaco Island,
Off Cebu
Off Cebu Island
Off Cebu Island,
Off Chioggia,
Off Chukwani
Off Conakry,
Off Cuddalore,
Off Cypress
Off East Africa,
Off East Sound
Off Elat,
Off Fish Hoek,
Off Florida Keys
Off Georgetown,
Off Gizo,
Off Guaymas,
Off Guaymus
Off Honshu,
Off Iloibo City,
Off Inhaca Island,
Off Inishtrohull
Off Isla Margarita,
Off Island de Lobos,
Off Kaohsiung,
Off Kaoshung,
Off Key West Florida North of Mayaguea
Off Kii Pen,
Off Kii Penninsula,
Off Kojedo Island
Off Kor Bon Id.,
Off La Paz,
Off Les Almadies,
Off Lizard Island,
Off Mahe,
Off Malapoa Vila,
Off Manila,
Off Marseille,
Off Masbate Province,
Off Massachusetts
Off Massachusetts,
Off Mazatlan,
Off Mei Prefecture,
Off Mie pref.,
Off Mikawa,
Off Mindanao,
Off Mississippi mouth,
Off Mississippi,
Off Mogadishu,
Off Morgan Bay
Off Murud,
Off Muscat,
Off Nacala,
Off Nadroga Reef,
Off Nandi, Viti Levu Id.,
Off Naples,
Off Natal,
Off Nelson
Off Oporto,
Off Orange River Mouth
Off Orange River mouth,
Off Palawan Island,
Off Pedro Gonzales Id.,
Off Perlas Island,
Off Pesaro,
Off Pescadore Island,
Off Pescadores Island,
Off Phuket
Off Phuket,
Off Port au Prince,
Off Port-au-Prince,
Off Punta Patuca,
Off Raoul Island,
Off Ras Hafun,
Off Raya Island,
Off Red Bluff _x000B__x000B_
Off Samar
Off Samar,
Off Sechelle Island
Off Serigaki Beach,
Off Shama,
Off Sonora,
Off Southwest Florida,
Off Stanley,
Off Takoradi,
Off Tankung,
Off Tengkung,
Off Tilburon Island,
Off Tongang,
Off Torrevieja,
Off Tosa,
Off Trang,
Off Wakayama Prefecture,
Off Wakayama,
Off Western Greenland
Off Whamparai
Off Yontan,
Off Yucatan
Off coast of Florida,
Off mouth of Limpopo River,
Off northeast
Off shore
Off southeast of Cebu,
Off the Coast of Louisiana
Off the North eastern coast,
Off the west coast of Guaymas,
Off west side of Coronados Island
Oft Tugela,
Ofu Island,
Ofu,
Oga Peninsula,
Ogasawara (Bonin) Islands
Ogasawara,
Ohima,
Ohio
Ohio,
Ohio, Clinton County,
Ohio, Madison County,
Ohio, Pickaway County,
Ohio, Washington County,
Ohio,Madison County,
Ohita Prefecture,
Oita Pref.,
Okhotsk Sea,
Okinava,
Okinawa
Okinawa Island
Okinawa Island,
Okinawa Islands
Okinawa,
Okinawa, B.I.
Okinawa, E.China Sea,
Okinawa, East China Sea,
Okinawa, Ryukyu Is.
Okinawa, Ryukyu,
Okino Shima,
Okinoshima,
Oklahoma,
Okoromai Bay,
Okuinawa
Okuma,
Okura Estuary,
Olango Island,
Old Dive Shop,
Old Panama,
Old Trucial Coast,
Olhao,
Olinda
Omaha Beach,
Omakang,
Oman,
Omar,
On island near Balboa,
On outskirts of Furcy,
Ona,
Onatide Flat,
Oneata Island,
Onevai Island,
Onna Point,
Onna Sand Flat,
Onna,
Opposit side from Apia,
Or. Mindore
Or. Mindoro
Oran
Orange County, Florida,
Orange County, New York
Orange County, New York,
Oranjestad,
Orate Cliffs,
Orea Bay,
Oregon
Oregon Coast,
Oregon,
Orewa Beach,
Orienta,
Oriental
Oriental Negros Island,
Oriente
Oriente Province
Oriente Province,
Oriente,
Orkney,
Ornekang,
Oro Bay,
Orode Point,
Orote Cliff,
Orote Cliffa,
Orote Cliffs,
Orote Point,
Orote Pointe,
Orua Bay,
Orva Bay,
Osaka,
Oshima Island,
Oshima,
Ostia (rome),
Otago Heads,
Otago,
Otaki Beach,
Otaru,
Otarus,
Otogue Island,
Otoque Island,
Ourea Bay,
Out of Guaymas
Outinigua Strand,
Outside Kwajalein Airport,
Ouvea,
Oven Island,
Oyster Bay,
P'enghu Island,
P.Arena,
P.P. Banygai,
P.Penasco,
Pacific Coast,
Pacific Islands,
Pacific Ocean side,
Pacific Panama,
Pacific,
Pae,
Pagasinan Prov.,
Pago Bay,
Pago Pago
Pago Pago Bay,
Pago Pago Island,
Pago Pago,
Pagoshima Prefecture,
Paihia,
Paipei,
Paita
Paita Prov.,
Paita,
Paladay,
Palamino Is.,
Palamino Island,
Palamos,
Palau (Belau),
Palau Hantu,
Palau Is.,
Palau Island,
Palau Islands
Palau Islands,
Palau,
Palauan,
Palawan
Palawan Bay,
Palawan Island
Palawan Island,
Palawan Islands,
Palawan Prov.,
Palawan Province,
Palawan,
Palawan.
Palawar,
Palermo,
Paliparan,
Paliwan,
Palm Beach Co., Florida
Palm Beach County, FL
Palm Beach County, Florida
Palmyra Atoll
Palo Seca,
Palo Secas,
Palo Seco
Palo Seco,
Palo Sico,
Palo seco,
Palonpon Bay,
Palos Verdes,
Pamban,
Panaitan Island,
Panama Archipelago,
Panama Bay
Panama Bay,
Panama Canal Zone,
Panama Canal,
Panama City,
Panama Panama,
Panamarca Bay,
Panamarca,
Panamarea,
Panamic Province
Panang Island,
Panartan Island,
Panay Id.,
Panay Island,
Panay,
Panban,
Pandoland,
Pang Hu Island,
Pangaimotu Island,
Pangane,
Pangasinan Prov.,
Pangasinan Province,
Pangavini Island,
Pangga,
Pangkor Island,
Panglao Is;land
Panglao Island
Panglao Island,
Panglao,
Panglau Island,
Panho Island,
Panipompom Islands,
Panlao,
Panma Bay,
Panma City,
Pantelleria Island,
Papara,
Papecte,
Papeete,
Papenoo Distr.
Papua
Papua,
Paradise Island,
Paraguana Peninsula,
Paraguana Penninsula
Paraguana,
Paraguera
Parallon,
Paramaribo,
Paramus Park,
Paraparamu Beach,
Paraparaumu Beach,
Paraquana,
Parede,
Parengarenga Harbor,
Parengarenga,
Parguera,
Pari Island, Thousand Island,
Park Ryne,
Park Rynie,
Parlomar,
Pase Boulari Nord,
Pasir Ris Beach Park,
Passavera Island
Patana,
Patara,
Pataua Island,
Pataua River,
Pataua,
Patea,
Paterson's Inlet,
Patillas,
Patos,
Peace R. dist.,
Peace R.,
Peale Island,
Peale,
Pearl Banks,
Pearl Isalnd,
Pearl Island,
Pearl Islands
Pearl Islands,
Pedro Gaonzales Island,
Pedro Gnzales Island,
Pedro Gonzales Id.,
Pedro Gonzales Island,
Pedro Gonzales,
Pedro Gonzalez Island,
Peel Island,
Peele Island,
Pegasus Bay,
Peggy's Cove,
Peipu,
Pejantan, Pontianak,
Pelaliu,
Pele,
Pelelieu,
Pelelin,
Pelelio,
Peleliu,
Pelican Id.,N.of Mazatlan,
Pemba Island,
Pemba,
Pembroke
Pembroke Isles
Penang
Penang,
Penas de Hicalos,
Penasco,
Pencang Island (South West),
Peng Fu Island,
Peng Fu,
Peng Hu Id,(Makung)
Peng Hu Ids.,
Peng Hu Island,
Peng'hu Island,
Penghu Island,
Penghu Shuito,
Penhu Island,
Peninsula del Parguana,
Pennsylvania
Pennsylvania,
Pennsylvania, Butler County
Pennsylvania, Cenre Co.,
Pennsylvania, Centre County,
Pennsylvania, Elk Co.
Pennsylvania, Elk County,
Pennsylvania, Forest County,
Pennsylvania, Indiana Co.,
Pennsylvania, Jefferson Co.,
Pennsylvania, McKean County,
Pennsylvania, Monroe County,
Pennsylvania, Perry Co.,
Pennsylvania, Somerset County,
Pennsylvania, Sullivan County,
Pennsylvania,Alleghany Co.
Pennsylvania,Centre County,
Pennsylvania,Monroe County,
Pennsylvania,Schuykill County,
Penon de la Gomera,
Penrhyn Island
Pensylvania,
Pensylvania, Crawford County,
Pensylvania, Venango County,
Pequena Bay,
Perdida Island,
Perelas Islands,
Pergusson area,
Perico Island,
Periyapattinam,
Perla Archipelago,
Perlas  Archipelago,
Perlas & Trapiche Island,
Perlas Arch.
Perlas Arch.,
Perlas Archip.
Perlas Archip.,
Perlas Archipelago,
Perlas Id.,
Perlas Ids.,
Perlas Isalnds,
Perlas Island,
Perlas Islands
Perlas Islands,
Perlas Islands.
Perlas,
Perlas, Island,
Perls Islands,
Perriscola,
Persian Gulf
Persian Gulf,
Persian Gulf.
Peru,
Peru-Chile trench
Peruto Morelos
Pesaro,
Pescador Island,
Pescadore Id.,
Pescadore Ids.,
Pescadore Island,
Pescadore Islands,
Pescadores,
Pescatores,
Petion-Ville,
Petit Cote,
Petite Cote,
Peueang Island, SW
Phet Buri,
Philippine Sea
Philippine Sea,
Philippines
Philippines, of Leyte Island
Phillipines
Phoenix Group,
Phoenix Islands,
Phucket,
Phuket
Phuket Id.,
Phuket Island,
Phuket,
Pichilingue,
Pichlingue Bay,
Pidgeon Island,
Pidgeon Pt.,
Piedra Blanca
Piedro Gonzales Island,
Pierdue C.,
Pig Island,
Pigeon Island,
Pila Beach,
Pilon,
Pinang Island,
Pinang,
Pinar del Rfo,
Pinar del Rio
Pinar del Rio Province,
Pinar del Rio,
Pinar del R¡o
Pinas Bay
Pine Island,
Pinoli Island,
Pinones Beach,
Pinones Lagoon,
Pinones,
Pinuli Island,
Piombino,
Piones Beach,
Pirae
Pirae,
Piraeus,
Piscadera Bay,
Piscadores,
Pisco,
Pistilstirdi,
Piti Bay,
Piti,
Plage Huron,
Plataforma continental,
Plawan,
Playa Arestinga,
Playa Baracoa
Playa Cachori,
Playa Encanta,
Playa Noville,
Playa San Remon,
Playa de Lobos,
Playa del Ray
Plettenberg Bay,
Poe Beach,
Poert Moresby,
Pogenguine,
Point Alfred,
Point Ambarionaombi,
Point Conception,
Point D'Esny,
Point San Fermin,
Point Venus,
Point d'Esny
Point of Rocks
Point of the Almadies,
Point-a-Pitre,
Pointe D'Esny,
Pointe D'esny,
Pointe Maa,
Pointe Venus,
Pointe a Pitre,
Pointe d'Esny
Pointe d'Esny,
Pointe de Roujol,
Pointe de la Baleine
Pointe de la Baleine,
Pointe du Chevet,
Polillo Id.,
Polillo Island,
Polillo Islands
Polo Island,
Ponape,
Ponce,
Ponces,
Pondeland,
Pondicherry
Pondicherry,
Pondoland
Pondoland,
Poneloga,
Pongasinon,
Ponhu Island,
Ponta Zavora,
Ponturenas,
Poor Knight Island,
Poor Knights Island,
Popeguire,
Popengume,
Porlamar,
Porlarnar,
Porlomar,
Porn Genhl,
Port Alfred
Port Alfred,
Port Amelia,
Port Ann,
Port Arthur,
Port Au Prince
Port Au Prince,
Port Barker
Port Boise,
Port Cesareo,
Port Dickson,
Port E.Africa,
Port El Lihando
Port Elizabeth
Port Elizabeth,
Port Etienne,(Nouadhibou)
Port Gentil,
Port Gloud,
Port Guatulco
Port Hedland,
Port Jeffreys Bay,
Port Lewis,
Port Libertad,
Port Louis,
Port Ludlow,
Port Mac Donnel,
Port Maria,
Port Marie,
Port Moresby
Port Moresby,
Port Moresby,m
Port Parker,
Port Piriapolis,
Port Real,
Port Samson,
Port San Pedro,
Port Sinclair,
Port St. Johns (?)
Port St.Johns
Port Sudan
Port Sudan,
Port Victoria
Port Vila,
Port Villa,
Port au Prince,
Port of Chorerra
Port-Au-Prince
Port-au Prince
Port-au-Prince,
Porte d'Antiles,
Porte-au-Prince Bay,
Portimao,
Porto Amelia,
Porto Bello Bay,
Porto Bello,
Porto Emelio,
Porto Ercole,
Porto Novo,
Porto Rico,
Porto,
Portobello Bay
Portobello Bay,
Portobello,
Portobelo Bay,
Portobelo,
Portugese East Africa,
Portuguese East Africa,
Porvenir Island,
Porvirio,
Posijet Bay,
Post Office Bay
Posta Perango,
Poum,
Poume Bay,
Poume,
Prachim River,
Praguana peninsula,
Praia Emilia,
Praia das Conchas,
Prampram,
Praslin,
Pria Je Chocas,
Pria de Chocas,
Principe Island
Principe Island,
Prinipe Island,
Priory,
Progresso,
Prony Bay,
Protestand Cay,
Protestant Cay,
Prov.de Verag.,
Provence,
Providencales,
Providenciales Island,
Providenciales,
Providencialis,
Prune Island,
Pt. Alfred,
Pt. Moresby,
Pt. Sarine,
Pt. des Almadies,
Pt.Etiene,
Pt.Phillips Island,
Pt.of Almanies,
Pte. d'Esny,
Pte.Venus,
Pte.aux Pirmonts,
Pte.d'Esny,
Pto. Penasco,
Pucasana,
Pucket Island
Pucket,
Pucusana,
Puebla,
Pueblo Co., Colorado,
Pueblo County, Colorado,
Puenta,
Puentacitas,
Puerta Balandra,
Puerta Chama,
Puerta Limon,
Puerta Plata,
Puerta Santa Catarina,
Puerta Vallarta,
Puerte Oenasco,
Puerte Penasco,
Puertecitas,
Puertecito,
Puertecitos,
Puerticitos Baja,
Puerto Balandra,
Puerto Balleta,
Puerto Cabello,
Puerto Caimite,
Puerto Caimito
Puerto Lemon,
Puerto Paita,
Puerto Penacso,
Puerto Penasco
Puerto Penasco,
Puerto Pencisco,
Puerto Pensisco,
Puerto Pizarro 
Puerto Pizarro,
Puerto Plata
Puerto Punasco,
Puerto Refugio
Puerto Rico
Puerto Rico,
Puerto Rocha,
Puerto San Carlos
Puerto San Carlos,
Puerto San Pedro,
Puerto de Chlorera
Puerto de la Paloma,
Puertocitas,
Puertocitos
Puertocitos Bay,
Puertocitos,
Puget Sound
Puget Sound,
Puiam,
Puket,
Pulau Laut,
Pulsano,
Punaauia,
Punaaula,
Punggol Point,
Punta Abunda,
Punta Arena Area
Punta Arena Area,
Punta Arena area
Punta Arena,
Punta Arenas
Punta Arenas,
Punta Avionda,
Punta Banda,
Punta Camarones,
Punta Camerones,
Punta Cardon,
Punta Chame,
Punta Colorado,
Punta Diggs,
Punta Engano
Punta Engano,
Punta Eviondo Guinei,
Punta Eviondo,
Punta Gallito,
Punta Gorda Area
Punta Gorda Channel,
Punta Gorda,
Punta Jose Ignacio,
Punta Lobas,
Punta Lobos,
Punta Macolla,
Punta Patuca
Punta Patuca,
Punta Patucha,
Punta Penasco,
Punta Raza,
Punta Santo Domingo,
Punta Tamarindo
Punta Vaca Monte,
Punta de Conejo,
Punta del Conejo,
Punta del Este,
Puntarenas
Puntarenas Province,
Puntarenas,
Punto Chamo,
Punto Penasco,
Purchased by Ruth
Pusan
Pusan Harbor,
Pusan,
Pwani,
Qilon,
Quanico,
Quebradillas,
Queen Charlotte Sound,
Queen Charlotte Sounds,
Queensland
Queenstown,
Queleradilla,
Quelradillas,
Querimba Island,
Quey of California,
Quezon
Quezon Province,
Quezon,
Quezon, San Jose,
Quiberon
Quiberon,
Quilon,
Quincy, Illinois,
Quintana Roo
Quintana Roo Province,
Quintana Roo,
Quintana Roo, Yucatan
Quissett Harbor,
Qunitana Roo
Quonochontavy,
Ra'at Tannurah,
Raatan Island,
Rabaul
Rabaul,
Rabbit Island,
Rabul
Rade of Brest,
Ragay Gulf,
Ragged Cay,
Ragusa,
Raiatea
Raiatea Island,
Raiatea,
Rain forest,
Rake Island,
Ramesmaram,
Rameswaram,
Rameswasam,
Ramey AFB,
Ramona Beach,
Rancheria Island,
Rangel,
Rangelat Atoll Lagoon,
Rangiroa Atoll,
Rangiroa Island,
Rangiroa,
Rangitoto Island
Rangitoto Island,
Rangitoto,
Rangitotu Island,
Rangorora Island,
Ranong,
Ranonggar,
Raotahi Bay
Raoul Island
Raoul Island,
Raoul Village,
Rapallo
Rapu-rapu Island,
Rarawa,
Raritan Bay, New Jersey,
Ras Hafun
Ras Hafun,
Ras Imran,
Ras Tanura
Ras Tanura,
Rasah Hadal,
Rashafun,
Rast Cape,
Ratidium Point,
Ratones Island,
Raway,
Raya Island,
Real Campina,
Real Llajos
Real Llejos
Red Beach,
Red Sea
Red Sea,
Red Sea, Gulf of Aqaba,
Redondo Beach,
Reef Hotel
Reef Hotel,
Reef Island,
Reef Islands,
Reef,
Reef, Langer Channel,
Reefs of Singapore,
Reefs,
Regase Bay,
Rejona, Sal, Cabo Verde II
Rennell Island
Repose Bay,
Republic of Sao Tome,
Retones,
Reunion Island
Reunion Island,
Reunion Rock,
Reunion Rocks,
Reunion,
Revillagigedo Is.,
Revillagigedo Islands,
Revillagigedo Isls.
Reykjavik,
Rhode Island
Rhode Island,
Rhode Island, Galilee,
Rhode Island, Kingston,
Rhode Island, Newport County,,
Rhode Island, Pannegat Bay,
Rhode Island, W. Kingston,
Rhode Island, W.Kingston,
Rhode Island,(Charlestown)
Rhode Island,Kingston,
Rhodes Island
Rhodes Island,
Ria Vigo
Ria de Vigo,
Ria of Viga,
Ria of Vigo,
Rimini,
Rincon,
Ringa Ringa
Ringo Ringo,
Rio Balata,
Rio Chucunaque,
Rio Grande do Sul,
Rio Juan Diaz,
Rio Mar
Rio Mar Playa,
Rio Mar,
Rio Minas,
Rio Muni,
Rio Segura,Guardamar le Segura
Rio de Oro Bay,
Rio de la Plata
Rio de la Plata,
Riukiu Island
River Amazon
River Inn near Seibersdorf,
Riverton Beach,
Riviere Noire,
Rizal,
Roatan
Roatan  Island,
Roatan Isalnd,
Roatan Island
Roatan Island,
Roatan,
Roca Consag,
Rocha
Rocha,
Rock Island,
Rock Islands,
Rockingham,
Rogia Group,
Rokotoni Reef,
Romblon Id.,
Rome,
Rongelap Atoll,
Rosalita,
Roses, Girona,
Rosh Hanikra,
Rosh Nanikra,
Rosh Ranikra,
Rossel Island,
Rosshire,
Rota,
Round Reef
Rte. 186 near Rte, 699
Ruakaka,
Ruanda,
Ruitan Island off,
Rum Point,
Runaway Bay,
Rurutu Island,
Russel Group,Yandina,
Russel Island,
Russell Group, Ravuvu Island,
Russell Island Group,
Russell Island,
Russia
Russia,
Rytell,
Ryuku Island,
Ryukya Island,
Ryukyu  Islands,
Ryukyu Is.,
Ryukyu Island,
Ryukyu Islands
Ryukyu Islands,
Ryukyu,
RyukyuIslands,
Ryukyus Islands,
Ryukyus,
S,Mulege,
S. Andaman Is.,
S. Caicos,
S. Cornwall,
S. Devon,
S. Dorset,
S. E. Aarbia,
S. E. Arabia,
S. Efate,
S. Fla. to Brazil,
S. Gulf of California
S. Nossi Be
S. Palawan Id.,
S. Queensferry,
S. Venado Island
S. Viti Levu,
S. Wales,
S. Zanzibar
S. Zuzuland Coast,
S. end Palawan Id.,
S. of Blenmeim,
S. of Honshu,
S. of Hotel Spice Island,
S. of Isle de Lobos,
S. of La Paz,
S. of Palamino Is.,
S.Caicos,
S.Cape,
S.E.
S.E. Arabia
S.E. Arabia,
S.E. Nossi Be
S.E. Nossi Be,
S.E.Alaska,
S.E.Alaska, Kuin Island,
S.E.Arabia
S.E.Arabia,
S.E.Arabiat
S.E.Nossi Be,
S.Margarita Island,
S.Natal,
S.Penghu Island
S.Rosalia,
S.Venado Island,
S.W.
S.W. Africa,
S.W. Florida,
S.W. Nosy Be, East Bay,
S.W. Poland,
S.W. Sea of Formosa,
S.W.,
S.W.Cape,
S.W.Florida
S.W.Seas,
S.W.Wales,
SE Africa
SE Arabia,
SE Fla. to Brazil,
ST. Thomas
SW
SW Africa,
SW Cape Province,
SW Hengch'un,
SW Indian Ocean,
SW Java,
SW Kaohsinmg,
SW Kaohsiung,
SW Langkawi Island,
SW Maldive Island,
SW Seas,
SW Taiwan Strait,
SW Timor,
SW Zanzibar
SW coast Zamboanga,
SW of Phuket Island,
SW,
SW. Kaohsiung,
Saan Filipe,
Sab Juan,
Sabah
Sabah Island,
Sabah,
Sabana &
Sabana,
Sabava,
Sable D'Olonne,
Sables D'Olonne,
Sables d'Olonne,
Sado Island,
Saedake,
Sagam Bay
Sagama Bay,
Sagami Bay
Sagami Bay,
Sagami,
Sagres,
Sagua da Tanamo
Sagua da Tanamo,
Saigon,
Saint Croix,
Saint George Lagoon
Saint Leu,
Saint Louis
Saint Malo,
Saint Thomas,
Sainte Luce,
Saipan,
Sakal Bay,
Sakarta Bay,
Sakhalin Island,
Sakol Bay,
Saladita Bay,
Salalah
Saldanah Bay,
Saldanha Bay,
Salema,
Salina Bay,
Salina Cruz
Salina Cruz,
Salines,
Saloum River,
Salt Marsh,
Saluit Atoll,
Sama,
Samal Island,
Samana
Samana Bay
Samani,
Samar
Samar Id.,
Samar Island
Samar Island,
Samar Oriental
Samar Province,
Samar Sea,
Samar,
Samar, Pacific Ocean,
Samarai,
Samari,
Samda,
Samoan Islands,
San Andres,
San Antonio Beach,
San Antonio Island,
San Antonio,
San Bals,
San Bartolo,
San Bernardino Straits,
San Blas East,
San Blas Island,
San Blas Islands,
San Blas,
San Carlos Bay
San Carlos Bay,
San Carlos,
San Carolina Id. (?),
San Carolos bay,
San Christobal,
San Christobel,
San Clemente,
San Cristobal Island,
San Cristobal island,
San Cristobal,
San Cristobel Island
San Cristobel Island,
San Cristobel,
San Cristoval Island
San Cristoval Island,
San Diego County, California,
San Diego Island
San Diego,
San Felipe Pt.
San Felipe,
San Fernando Gulf,
San Francisco Island
San Francisco,
San Francisco, Calif.,
San Geronimo Beach,
San Huan
San Ignacio,
San Isabel Island,
San JUan
San Jose Beach
San Jose Island
San Jose Island,
San Jose de Calbo,
San Jose del Cabo,
San Juan
San Juan Bay,
San Juan Del Rio,
San Juan Harbor,
San Juan Harbour,
San Juan del Sur
San Juan del Sur,
San Juan del sur,
San Juan,
San Juanita Island,
San Juanito Island
San Luis Gonzaga,
San Luis Potosi
San Luis,
San Marcos Island
San Marcos Island,
San Miguel
San Miguel Island,
San Pedro Bay
San Pedro Island,
San Pedro Lumber Yard,
San Pedro Nolasco Id.,
San Pedro,
San Quintin,
San Thomas,
San Ysidre,
Sanar,
Sanculo Beach,
Sanculo,
Sand Blas,
Sand Is.,
Sand Island,
Sand Islet,
Sandfly Bay,
Sandwich Islands
Sanga Island,
Sanghiang Island,
Sanibel
Sanibel Island,
Sanibel Island, Gulf side,
Santa Anna Id.,
Santa Anna Island,
Santa Barbara Channel,
Santa Barbara Channes Islds.,
Santa Barbara County,
Santa Carolina,
Santa Clara Province
Santa Cruz Bay,
Santa Cruz Isdlands,
Santa Cruz Island,
Santa Cruz Islands,
Santa Cruz,
Santa Ines Bay
Santa Inez Bay
Santa Lucia River,
Santa Lucia,
Santa Margarita Island
Santa Margarita Island,
Santa Martha Bay,
Santa Marthas Bay,
Santa Rosa Island,
Santa Rosa,
Santa Rosalia,
Santa Tomas Bay,
SantaCrtuz Island,
Santander,
Sante Martha Bay,
Santiago
Santiago Bay,
Santiago Harbor
Santiago Island,
Santiago de Cuba,
Santiago,
Santo Domingo
Santo Domingo,
Santo,
Santos,
Santurce
Sao TomT
Sao TomT Island,
Sao Tome Island
Sao Tome Island,
Sao Tome,
Sao Tom‚ Island
Sao Toye
Sapatilla Island,
Sapporo,
Sarangami Island,
Sarangani Island,
Sarangani Islands,
Sarasota,
Sarawak,
Sardinia Island,
Sardinia,
Saronikos,
Sarsogon Province,
Sasebo,
Sasi Island,
Sassogan
Satsuma,
Sattehip,
Satuma
Satuma,
Savaii Island
Savana,
Savo Island,
Savona,
Savusavu,
Saya de Malha Bank
Sayan Islands,
Schikotan Island,
Schouwen Island,
Scilly Isles,
Scotland,
Scottburgh Lighthouse,
Scottburgh South,
Scottburgh lighthouse,
Scottburgh,
Scotts Head Bay,
Scottsburgh,
Sea Point,
Sea of Cortes,
Sea of Cortez
Sea of Cortez,
Sea of Formosa,
Sea of Galilee,
Sea of Marmara, Sultankoy,
Sea of Marmora,
Sea of Okhotsk,
Seasi
Secernenda,
Secteur de Koumac,
Secteur de Poindimie,
Secteur de Pouebo,
Secteur des Belep,
Segaloguma,
Seibersdorf,
Sekondi
Sekondi,
Selangor,
Semaphore (?)Island,
Semaphore Island,
Semporna,
Senegal,
Senora
Senora,
Seragaki,
Serigaki Beach,
Serigaki,
Sesoko Island,
Setubal,
Seven Seas Bay,
Seven Seas,
Sevila Island
Sevilla Island,
Seychelle Islands,
Seychelles Island,
Shagjahi,
Shanzu,
Sharem-El Sheik,
Shark Bay,
Sharm El Sheikh,
Sharm el Shiek,
Sharm es Sheik,
Shelter Island
Sherm Al Khawr,
Shetland Islands,
Shevai Zion,
Shibetsu,
Shiga Pref,Kayamada,
Shiga Prefecture,
Shihoku,
Shik-mona
Shik-mona,
Shikohu Island
Shikoko,
Shikoku
Shikoku Island,
Shikoku Province
Shikoku,
Shikotan Island
Shikotan Island,
Shiku,
Shikuku,
Shima,
Shimabara,
Shimane
Shimane Prefecture,
Shimane,
Shimani-pref.
Shimoni
Shimoni (West)
Shimoni,
Shinen Reef,
Shionomisaki,
Shipoku Island,
Shirahama,
Shisnoka,
Shizuoka Prefecture,
Shizuoka,
Shortland Island,
Shortland Islands,
Shot No. 1,
Sialli Island,
Siansi,
Siasei Island,
Siasi
Siasi Area,
Siasi Bay,
Siasi Id.,
Siasi Island,
Siasi Island.
Siasi Sea
Siasi Sulu,
Siasi area,
Siasi,
Siasi, Sulu,
Siasi-Sulu Prov.,
Siassi Island,
Siassi Islands,
Siberia,
Sibuguey Bay,
Sibuyan Id.,
Sibuyan Island,
Sibuyan Sea,
Sicilia,
Sicilia, (Trapani),
Sicily
Sicily Channel,
Sicily Island,
Sicily,
Sicily, Cinisi,
Sicily, Palermo,
Sierra de Anate,
Sierra de Cador,
Sierra de Guame
Sierra de Guane,
Simoda
Simonstown,
Simontown,
Sinai
Sinai Peninsula
Sinai,
Sinalia,
Sinaloa
Sinaloa,
Sinaola,
Sinclair,
Sinda Island,
Sindang Caut,
Sineola,
Singapore,
Singkep,
Siniola
Sinoloa,
Sinora,
Sint Maarten,
Sint Maartin,
Siquijor Island
Siquijor Island,
Siracusa
Siracusa,
Siracuse,
Sirascusa,
Slave Island,
Sliema,
Smallrock Island,
Smugglers Cove,
Snake Is., Corbyn's Cove
So. Florida Ids.,
So. Luzon Id.,
So. Okinawa,
So. Venado Island,
So.Honshu,
Sobernadora Island,
Society Is.
Society Is.,
Society Islands
Society Islands,
Society Islands, Tahiti
Socorro Island,
Solari Beach,
Soldado Estuary,
Solidad Mandinga Island,
Solomon Islands
Solomon Islands,
Solomons
Songkhla,
Sonoira
Sonoma,
Sonoora
Sonora
Sonora Coast,
Sonora Guaymas,
Sonora,
Sonora, Cholla Bay,
Sonora, Guaymas,
Sonora, Puerto Penasco,
Sonora, San Carlos Bay,
Sonora.
Sonoras
Sonoroa,
Sorong, NW,
Sorosogon Province,
Sorsogan,
Sorsogen,
Sorsogon Bay,
Sorsogon,
Sosua
Soth,
